,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-07-02 10:00:00,0.6946,28.53,1.2512,9310.0,348.75,2200.0,0.73725,62.72,3153.0,1.12915,125.59375,133.675,48.975,0.009306,103.4,438.75,97.675,1817.2,1025.3,22415.0,22460.0,10413.25,1456.4,892.5,12.18,1.0617,296.1,156.90625,110.37890625,138.859375,216.5,177.65625,28.25,495.75,26051.0,175.73,134.75,217.02,40.48,42.79,3314.0,112.085,27.15,367.75,1.2288,1.2429,167.25,42.79,1613.0,40.48,1785.0,2.746,1.2288,1.69,834.9,1.2439,18.32,349.5
2020-07-02 10:01:00,0.6943,28.55,1.2509,9315.0,348.75,2200.0,0.737,62.72,3152.25,1.12875,125.59375,133.6,48.9,0.0093065,103.5,438.75,97.725,1816.7,1024.8,22415.0,22460.0,10408.5,1455.0,892.25,12.2,1.0616,296.1,156.875,110.3828125,138.859375,216.5625,177.6875,28.2,496.0,26049.0,175.74,134.75,217.06,40.5,42.81,3316.0,112.09,27.2,367.75,1.2286,1.2443,167.26,42.8,1613.0,40.5,1787.0,2.746,1.2291,1.6969999999999998,836.6,1.2441,18.37,349.8
2020-07-02 10:02:00,0.6943,28.55,1.2507,9315.0,349.0,2196.0,0.737,62.79,3153.25,1.12875,125.59375,133.675,48.95,0.009306,103.5,439.0,97.85,1817.0,1024.9,22415.0,22460.0,10412.75,1455.2,892.5,12.22,1.0615,296.1,156.890625,110.3828125,138.859375,216.5,177.65625,28.2,496.0,26059.0,175.72,134.75,216.98,40.57,42.87,3315.0,112.085,27.2,368.5,1.2309,1.2457,167.24,42.87,1613.0,40.55,1787.3,2.746,1.2307,1.693,835.5,1.2459,18.39,350.4
2020-07-02 10:03:00,0.6945,28.51,1.251,9315.0,348.0,2199.0,0.7371,62.76,3154.5,1.1288,125.6015625,133.55,48.975,0.0093095,103.5,437.5,97.7,1817.6,1025.3,22415.0,22465.0,10418.0,1456.3,891.5,12.21,1.0617,295.8,156.875,110.3828125,138.859375,216.5,177.625,28.2,494.5,26076.0,175.72,134.75,217.0,40.57,42.86,3316.0,112.09,27.3,368.25,1.23,1.2457,167.24,42.86,1613.0,40.56,1787.0,2.746,1.2304,1.693,836.3,1.2455,18.375,350.3
2020-07-02 10:04:00,0.6948,28.47,1.2512,9305.0,347.75,2201.0,0.73715,62.8,3152.75,1.12885,125.59375,133.4,48.925,0.0093115,103.4,437.75,97.65,1816.5,1024.9,22405.0,22455.0,10410.0,1455.0,890.75,12.23,1.0617,295.7,156.875,110.3828125,138.875,216.5,177.625,28.3,494.25,26062.0,175.72,134.74,217.02,40.58,42.86,3313.0,112.085,27.35,368.25,1.231,1.247,167.25,42.86,1613.0,40.54,1785.2,2.746,1.2303,1.693,834.5,1.2457,18.355,350.6
2020-07-02 10:05:00,0.6951,28.49,1.2522,9305.0,347.25,2203.0,0.73735,62.77,3152.75,1.1295,125.59375,133.325,49.05,0.009313,103.45,437.75,97.625,1817.5,1025.0,22400.0,22455.0,10408.25,1454.7,890.75,12.21,1.0621,295.7,156.875,110.3828125,138.875,216.53125,177.65625,28.3,494.75,26062.0,175.73,134.74,217.06,40.56,42.89,3313.0,112.085,27.35,368.5,1.231,1.2469,167.26,42.9,1613.0,40.58,1785.4,2.7465,1.2321,1.6909999999999998,834.2,1.2477,18.37,350.6
2020-07-02 10:06:00,0.695,28.49,1.2519,9305.0,346.5,2204.0,0.7374,62.81,3153.5,1.12935,125.59375,133.425,49.075,0.0093125,103.55,437.25,97.6,1817.6,1025.8,22410.0,22455.0,10413.5,1456.5,890.75,12.21,1.062,295.7,156.859375,110.3828125,138.84375,216.4375,177.625,28.3,494.0,26066.0,175.7,134.73,216.94,40.62,42.92,3316.0,112.08,27.35,368.75,1.2321,1.2478,167.25,42.92,1613.0,40.6,1784.8,2.7475,1.2322,1.692,833.6,1.2471,18.36,350.6
2020-07-02 10:07:00,0.6948,28.47,1.2518,9305.0,346.75,2204.0,0.7374,62.8,3153.25,1.12915,125.59375,133.625,49.075,0.0093115,103.65,437.0,97.55,1817.8,1025.7,22410.0,22470.0,10414.75,1456.7,890.75,12.21,1.0619,295.5,156.859375,110.3828125,138.859375,216.4375,177.59375,28.3,493.75,26061.0,175.73,134.74,217.02,40.56,42.89,3317.0,112.08,27.3,368.75,1.2328,1.2475,167.26,42.89,1613.0,40.55,1784.6,2.7475,1.232,1.692,833.5,1.2465,18.355,350.4
2020-07-02 10:08:00,0.695,28.48,1.2518,9305.0,346.75,2202.0,0.7374,62.77,3152.75,1.12915,125.59375,133.6,49.125,0.009311,103.65,437.0,97.575,1817.7,1025.6,22405.0,22470.0,10406.75,1457.3,890.5,12.21,1.062,295.4,156.875,110.3828125,138.875,216.46875,177.625,28.3,493.25,26059.0,175.73,134.75,217.06,40.55,42.88,3317.0,112.085,27.35,368.5,1.2304,1.2452,167.24,42.87,1613.0,40.56,1784.2,2.7455,1.2316,1.6909999999999998,832.0,1.245,18.34,350.4
2020-07-02 10:09:00,0.6946,28.5,1.2515,9305.0,346.75,2206.0,0.7373,62.77,3151.5,1.12905,125.6015625,133.725,49.35,0.0093115,103.6,436.75,97.7,1816.7,1025.4,22400.0,22450.0,10404.75,1457.0,891.5,12.2,1.0618,295.7,156.890625,110.3828125,138.890625,216.5625,177.65625,28.35,493.5,26044.0,175.75,134.75,217.14,40.56,42.87,3315.0,112.09,27.3,368.25,1.2304,1.2452,167.26,42.88,1613.0,40.56,1784.3,2.745,1.2314,1.695,831.7,1.2456,18.335,350.3
2020-07-02 10:10:00,0.6948,28.5,1.2519,9305.0,346.75,2206.0,0.7375,62.76,3152.25,1.12915,125.6015625,133.825,49.525,0.009312,103.65,437.0,97.925,1817.1,1025.9,22405.0,22450.0,10411.25,1456.6,891.75,12.2,1.0619,295.8,156.890625,110.3828125,138.875,216.53125,177.625,28.3,493.5,26046.0,175.74,134.75,217.12,40.55,42.87,3316.0,112.09,27.3,368.5,1.2315,1.2452,167.26,42.86,1613.0,40.54,1784.8,2.7475,1.2313,1.694,832.1,1.2447,18.35,350.2
2020-07-02 10:11:00,0.6948,28.5,1.2518,9305.0,347.25,2207.0,0.7375,62.79,3151.75,1.1291,125.6015625,134.0,49.425,0.0093115,103.6,437.0,98.0,1817.5,1026.2,22400.0,22450.0,10411.0,1454.9,892.0,12.19,1.0619,295.7,156.890625,110.3828125,138.875,216.5,177.625,28.3,493.75,26044.0,175.73,134.74,217.08,40.55,42.83,3316.0,112.085,27.3,368.25,1.2315,1.2452,167.25,42.84,1613.0,40.5,1784.0,2.747,1.2309,1.692,831.1,1.2441,18.335,350.2
2020-07-02 10:12:00,0.6945,28.53,1.2512,9300.0,347.25,2205.0,0.73725,62.81,3149.75,1.12855,125.609375,134.425,49.425,0.009311,103.6,437.0,98.35,1816.4,1025.7,22395.0,22450.0,10407.0,1452.6,892.25,12.19,1.0615,295.7,156.921875,110.38671875,138.890625,216.625,177.6875,28.3,493.5,26024.0,175.76,134.75,217.16,40.45,42.79,3315.0,112.085,27.3,368.0,1.2315,1.2452,167.26,42.78,1613.0,40.46,1784.9,2.744,1.2296,1.692,830.1,1.2429,18.34,350.0
2020-07-02 10:13:00,0.6943,28.53,1.251,9295.0,347.25,2204.0,0.7371,62.78,3147.25,1.12835,125.6171875,134.3,49.325,0.009311,103.5,437.5,98.3,1815.0,1024.9,22380.0,22430.0,10398.0,1451.1,892.75,12.19,1.0616,295.9,156.9375,110.38671875,138.921875,216.65625,177.75,28.35,494.25,26003.0,175.77,134.75,217.18,40.37,42.69,3312.0,112.085,27.4,367.0,1.2315,1.2398,167.25,42.69,1613.0,40.35,1785.9,2.7435,1.227,1.6909999999999998,831.2,1.2395,18.36,349.8
2020-07-02 10:14:00,0.6941,28.52,1.2506,9295.0,347.25,2202.0,0.73675,62.75,3146.0,1.12815,125.6171875,134.725,49.2,0.009313,103.5,437.25,98.5,1814.2,1024.3,22375.0,22420.0,10390.5,1450.4,893.0,12.19,1.0615,295.9,156.953125,110.38671875,138.921875,216.71875,177.75,28.35,494.0,25995.0,175.78,134.75,217.2,40.35,42.67,3312.0,112.09,27.4,367.0,1.227,1.2386,167.26,42.67,1613.0,40.33,1786.0,2.7425,1.2264,1.6909999999999998,829.8,1.2379,18.36,349.7
2020-07-02 10:15:00,0.6943,28.52,1.2508,9295.0,347.25,2201.0,0.7368,62.76,3146.5,1.12835,125.625,134.825,49.225,0.009313,103.55,437.0,98.55,1814.1,1024.6,22370.0,22420.0,10395.25,1451.1,892.75,12.19,1.0615,295.9,156.984375,110.38671875,138.921875,216.78125,177.78125,28.4,493.75,25993.0,175.79,134.76,217.24,40.35,42.66,3310.0,112.09,27.45,367.25,1.2269,1.2386,167.27,42.66,1613.0,40.33,1786.1,2.7435,1.2267,1.693,830.1,1.237,18.355,349.7
2020-07-02 10:16:00,0.6943,28.53,1.2505,9295.0,347.5,2201.0,0.73675,62.79,3148.5,1.128,125.625,134.325,49.075,0.009311,103.5,437.25,98.325,1814.8,1025.1,22380.0,22420.0,10404.25,1452.8,892.5,12.19,1.0611,296.0,156.96875,110.38671875,138.921875,216.75,177.75,28.35,494.5,26005.0,175.79,134.75,217.22,40.35,42.71,3313.0,112.085,27.4,367.0,1.2262,1.2362,167.26,42.69,1613.0,40.37,1786.7,2.743,1.2269,1.692,830.0,1.2372,18.35,349.7
2020-07-02 10:17:00,0.6944,28.53,1.2506,9295.0,347.75,2204.0,0.7368,62.77,3149.5,1.1281,125.625,134.25,49.125,0.0093095,103.65,437.25,98.275,1815.1,1025.7,22385.0,22420.0,10410.5,1453.2,893.0,12.2,1.0612,296.0,156.96875,110.38671875,138.90625,216.6875,177.75,28.4,494.25,26009.0,175.78,134.76,217.2,40.39,42.73,3315.0,112.09,27.4,367.75,1.2262,1.2397,167.26,42.72,1613.0,40.39,1786.1,2.7435,1.2281,1.6980000000000002,829.9,1.2398,18.34,349.9
2020-07-02 10:18:00,0.6944,28.54,1.2508,9295.0,347.25,2201.0,0.7368,62.75,3149.5,1.1281,125.625,134.2,49.1,0.0093095,103.75,437.0,98.175,1815.6,1025.7,22385.0,22435.0,10409.0,1453.5,893.0,12.2,1.0612,296.1,156.96875,110.38671875,138.921875,216.6875,177.75,28.35,494.25,26011.0,175.79,134.75,217.2,40.39,42.72,3315.0,112.085,27.3,367.75,1.2289,1.24,167.26,42.74,1613.0,40.39,1786.4,2.743,1.2284,1.6969999999999998,830.1,1.2382,18.335,349.9
2020-07-02 10:19:00,0.6944,28.53,1.2509,9295.0,347.5,2204.0,0.7367,62.77,3148.5,1.1283,125.625,134.175,49.175,0.0093095,103.65,437.0,98.175,1815.7,1025.4,22380.0,22430.0,10409.75,1452.0,893.25,12.2,1.0614,296.1,156.96875,110.390625,138.921875,216.6875,177.78125,28.35,493.75,26004.0,175.81,134.77,217.24,40.35,42.68,3315.0,112.085,27.3,367.5,1.2273,1.2369,167.28,42.69,1613.0,40.34,1786.5,2.7435,1.2271,1.6969999999999998,830.5,1.2366,18.33,349.9
2020-07-02 10:20:00,0.6943,28.52,1.2509,9295.0,347.5,2204.0,0.7366,62.79,3147.75,1.1283,125.625,134.2,49.075,0.009308499999999999,103.6,437.25,98.275,1815.1,1025.2,22375.0,22430.0,10407.0,1452.7,893.0,12.19,1.0613,296.0,156.96875,110.38671875,138.921875,216.6875,177.75,28.45,494.0,25996.0,175.8,134.77,217.24,40.28,42.63,3313.0,112.085,27.35,367.0,1.2264,1.2369,167.28,42.62,1613.0,40.28,1786.2,2.742,1.2262,1.696,830.0,1.2356,18.32,349.9
2020-07-02 10:21:00,0.6944,28.52,1.251,9295.0,347.5,2204.0,0.7365,62.81,3147.25,1.1282,125.625,134.425,49.025,0.009308499999999999,103.55,438.0,98.425,1815.1,1025.3,22380.0,22430.0,10408.5,1452.1,893.0,12.19,1.0612,296.1,156.96875,110.38671875,138.921875,216.6875,177.78125,28.45,494.75,25984.0,175.81,134.76,217.3,40.3,42.66,3313.0,112.09,27.3,367.0,1.2267,1.2368,167.29,42.66,1613.0,40.31,1786.5,2.7415,1.2268,1.696,830.8,1.2369,18.33,349.7
2020-07-02 10:22:00,0.6943,28.53,1.2509,9295.0,347.5,2204.0,0.7364,62.85,3145.75,1.1281,125.6328125,134.525,48.95,0.009308499999999999,103.6,438.75,98.425,1814.1,1024.5,22370.0,22425.0,10403.5,1450.4,892.75,12.19,1.0612,296.0,157.0,110.38671875,138.9375,216.75,177.78125,28.5,494.75,25968.0,175.85,134.77,217.44,40.31,42.63,3312.0,112.095,27.35,367.0,1.2267,1.2368,167.31,42.63,1613.0,40.26,1787.3,2.7415,1.2256,1.699,829.8,1.2355,18.34,349.5
2020-07-02 10:23:00,0.694,28.53,1.2506,9295.0,347.25,2202.0,0.73625,62.8,3144.75,1.12815,125.640625,134.225,48.975,0.0093095,103.45,438.75,98.275,1813.1,1023.9,22355.0,22425.0,10401.5,1448.5,892.5,12.16,1.0611,295.9,157.03125,110.390625,138.96875,216.8125,177.84375,28.55,495.0,25960.0,175.85,134.78,217.46,40.22,42.58,3309.0,112.095,27.45,366.25,1.2267,1.2336,167.31,42.6,1613.0,40.21,1789.1,2.742,1.2246,1.7,830.0,1.2337,18.365,349.5
2020-07-02 10:24:00,0.694,28.55,1.2505,9295.0,347.75,2203.0,0.7361,62.75,3143.25,1.12795,125.6328125,134.4,48.925,0.009309,103.35,438.5,98.35,1812.1,1023.1,22350.0,22400.0,10396.25,1447.6,893.5,12.17,1.0611,296.1,157.03125,110.390625,138.96875,216.875,177.875,28.6,495.0,25949.0,175.86,134.78,217.44,40.17,42.54,3308.0,112.095,27.5,366.25,1.2267,1.2336,167.32,42.55,1613.0,40.16,1787.0,2.742,1.2239,1.699,829.4,1.2334,18.34,349.5
2020-07-02 10:25:00,0.6939,28.54,1.2505,9295.0,347.25,2201.0,0.73605,62.66,3142.25,1.1278,125.6484375,134.5,49.25,0.009309,103.3,438.25,98.5,1811.9,1022.8,22345.0,22395.0,10399.0,1446.6,893.25,12.16,1.061,296.2,157.078125,110.390625,138.96875,217.09375,177.9375,28.6,495.0,25929.0,175.87,134.78,217.5,40.07,42.46,3307.0,112.095,27.55,365.75,1.2267,1.2336,167.33,42.44,1613.0,40.08,1787.8,2.742,1.2221,1.7,829.4,1.2304,18.34,349.8
2020-07-02 10:26:00,0.6938,28.53,1.2505,9295.0,347.5,2203.0,0.736,62.65,3142.75,1.12765,125.6484375,134.4,49.375,0.0093095,103.35,438.75,98.525,1812.0,1022.9,22350.0,22400.0,10401.5,1446.3,893.25,12.16,1.0609,296.2,157.078125,110.390625,138.984375,217.15625,178.0,28.55,494.75,25934.0,175.86,134.77,217.5,40.13,42.52,3308.0,112.095,27.5,366.25,1.2242,1.2336,167.32,42.52,1613.0,40.13,1787.7,2.7415,1.2239,1.7009999999999998,828.7,1.2328,18.345,349.6
2020-07-02 10:27:00,0.6937,28.53,1.2505,9295.0,347.5,2203.0,0.73605,62.69,3141.25,1.1277,125.6484375,134.675,49.45,0.009310500000000001,103.4,438.5,98.625,1811.7,1022.5,22350.0,22395.0,10392.5,1446.4,893.0,12.16,1.061,296.3,157.109375,110.390625,138.984375,217.21875,178.03125,28.6,495.0,25918.0,175.87,134.78,217.52,40.13,42.5,3307.0,112.095,27.5,366.25,1.2231,1.2333,167.32,42.49,1613.0,40.11,1788.3,2.7405,1.2241,1.703,828.8,1.2327,18.345,349.7
2020-07-02 10:28:00,0.6938,28.53,1.2503,9290.0,347.5,2202.0,0.7361,62.67,3141.0,1.1278,125.6484375,134.625,49.55,0.009310500000000001,103.35,438.25,98.675,1811.4,1021.9,22345.0,22390.0,10384.0,1446.1,893.25,12.15,1.0612,296.3,157.125,110.390625,139.0,217.34375,178.09375,28.7,494.5,25916.0,175.89,134.78,217.58,40.17,42.55,3306.0,112.095,27.55,366.5,1.2254,1.234,167.33,42.56,1613.0,40.15,1788.3,2.7415,1.225,1.703,828.8,1.2338,18.345,349.7
2020-07-02 10:29:00,0.6938,28.48,1.2501,9290.0,347.0,2204.0,0.736,62.68,3137.75,1.1278,125.65625,134.7,49.5,0.009313,103.35,437.75,98.775,1809.5,1020.6,22330.0,22370.0,10376.0,1443.3,891.75,12.15,1.0613,296.0,157.15625,110.390625,139.015625,217.4375,178.125,28.8,493.75,25885.0,175.93,134.79,217.68,40.14,42.52,3301.0,112.09,27.65,366.5,1.2244,1.234,167.35,42.52,1613.0,40.12,1788.8,2.738,1.224,1.703,829.2,1.2336,18.355,349.4
2020-07-02 10:30:00,0.6936,28.44,1.2497,9290.0,347.0,2204.0,0.7357,62.71,3135.5,1.12745,125.65625,134.675,49.55,0.0093135,103.4,437.5,98.7,1808.1,1019.1,22310.0,22355.0,10364.25,1440.5,890.5,12.15,1.0611,295.8,157.1875,110.390625,139.03125,217.53125,178.1875,29.0,493.75,25870.0,175.94,134.8,217.82,39.9,42.32,3301.0,112.095,27.75,364.75,1.2196,1.2277,167.36,42.31,1613.0,39.9,1789.3,2.7365,1.2193,1.702,829.0,1.227,18.36,349.4
2020-07-02 10:31:00,0.6934,28.46,1.2494,9280.0,347.5,2199.0,0.73565,62.73,3137.5,1.1271,125.65625,134.65,49.525,0.009312,103.55,438.0,98.625,1808.6,1018.8,22310.0,22360.0,10373.0,1442.4,892.25,12.16,1.0609,296.0,157.171875,110.390625,139.015625,217.5625,178.15625,28.85,494.5,25886.0,175.94,134.8,217.86,39.75,42.19,3303.0,112.095,27.7,364.25,1.2196,1.2245,167.36,42.2,1613.0,39.75,1788.8,2.7375,1.2164,1.725,829.0,1.2244,18.345,349.4
2020-07-02 10:32:00,0.6933,28.45,1.2495,9285.0,347.5,2199.0,0.73565,62.6,3139.0,1.12705,125.65625,134.675,49.55,0.009312,103.5,438.0,98.6,1809.7,1019.3,22320.0,22365.0,10379.0,1443.2,892.5,12.16,1.0609,296.2,157.171875,110.390625,139.03125,217.53125,178.15625,28.75,494.5,25893.0,175.94,134.79,217.84,39.86,42.27,3305.0,112.09,27.65,364.75,1.2185,1.2261,167.36,42.27,1613.0,39.85,1788.2,2.737,1.2177,1.7269999999999999,828.7,1.2258,18.34,349.5
2020-07-02 10:33:00,0.6932,28.45,1.2493,9280.0,347.75,2196.0,0.7355,62.58,3138.0,1.1268,125.6640625,134.75,49.575,0.009312,103.5,437.75,98.75,1809.6,1019.6,22310.0,22355.0,10380.25,1441.8,892.25,12.17,1.0607,296.3,157.21875,110.390625,139.046875,217.71875,178.25,28.7,494.5,25881.0,175.97,134.8,217.94,39.92,42.33,3307.0,112.09,27.6,364.75,1.2184,1.2282,167.4,42.3,1613.0,39.92,1789.2,2.7395,1.2188,1.725,829.3,1.228,18.35,349.4
2020-07-02 10:34:00,0.6928,28.45,1.2487,9280.0,347.5,2199.0,0.73525,62.52,3136.75,1.1259,125.65625,134.725,49.6,0.009313,103.25,437.5,98.75,1809.2,1019.2,22315.0,22365.0,10375.0,1440.8,892.75,12.16,1.0603,296.3,157.203125,110.390625,139.03125,217.65625,178.21875,28.7,494.25,25869.0,175.96,134.79,217.92,39.96,42.35,3308.0,112.095,27.6,364.75,1.2184,1.2268,167.39,42.35,1613.0,39.93,1789.1,2.74,1.2187,1.7280000000000002,829.5,1.2274,18.345,349.2
2020-07-02 10:35:00,0.6927,28.45,1.2485,9280.0,347.0,2197.0,0.7352,62.52,3135.5,1.1258,125.671875,134.775,49.675,0.0093095,103.15,436.25,98.75,1808.8,1019.3,22310.0,22360.0,10364.25,1441.1,892.25,12.16,1.0602,296.3,157.234375,110.390625,139.046875,217.71875,178.28125,28.85,492.75,25859.0,175.95,134.79,217.92,39.93,42.36,3308.0,112.09,27.65,364.75,1.2192,1.2275,167.39,42.35,1613.0,39.92,1789.1,2.739,1.2189,1.719,828.7,1.2269,18.34,349.3
2020-07-02 10:36:00,0.6928,28.47,1.2485,9280.0,347.0,2204.0,0.7353,62.55,3138.0,1.1257,125.6640625,134.575,49.875,0.0093075,103.1,436.5,98.625,1809.6,1019.6,22320.0,22365.0,10373.0,1442.8,892.75,12.18,1.06,296.4,157.203125,110.390625,139.03125,217.6875,178.25,28.7,492.5,25878.0,175.95,134.8,217.9,39.93,42.35,3311.0,112.095,27.6,364.75,1.2185,1.2275,167.38,42.35,1613.0,39.92,1789.1,2.737,1.2185,1.709,829.0,1.2274,18.345,349.5
2020-07-02 10:37:00,0.6927,28.47,1.2488,9280.0,347.0,2207.0,0.73545,62.51,3138.75,1.1257,125.6640625,134.6,49.725,0.009304999999999999,103.2,436.5,98.7,1809.3,1019.8,22325.0,22370.0,10375.25,1443.9,892.5,12.17,1.0598,296.3,157.203125,110.390625,139.03125,217.6875,178.25,28.6,493.0,25885.0,175.96,134.8,217.9,39.97,42.39,3309.0,112.09,27.6,364.75,1.2185,1.2275,167.4,42.39,1613.0,39.97,1788.3,2.738,1.2193,1.715,828.1,1.2284,18.33,349.5
2020-07-02 10:38:00,0.6925,28.46,1.2484,9280.0,346.75,2208.0,0.7353,62.46,3137.75,1.1254,125.6796875,134.375,49.65,0.009305500000000001,103.2,436.0,98.575,1808.3,1019.4,22310.0,22350.0,10372.25,1443.4,891.75,12.18,1.0596,296.2,157.265625,110.39453125,139.078125,217.875,178.34375,28.65,492.25,25876.0,175.99,134.81,217.98,39.92,42.34,3306.0,112.09,27.75,364.5,1.2194,1.2275,167.41,42.34,1613.0,39.91,1788.2,2.7365,1.2182,1.714,828.5,1.2278,18.32,349.5
2020-07-02 10:39:00,0.6925,28.47,1.2487,9280.0,346.75,2209.0,0.73535,62.39,3138.25,1.12545,125.671875,134.4,49.575,0.0093045,103.2,435.75,98.575,1808.6,1019.5,22315.0,22365.0,10374.0,1443.3,892.0,12.19,1.0597,296.2,157.234375,110.390625,139.0625,217.78125,178.3125,28.65,492.5,25880.0,175.95,134.8,217.88,39.96,42.37,3306.0,112.09,27.7,364.75,1.2196,1.2293,167.39,42.38,1613.0,39.95,1786.7,2.7365,1.2193,1.712,827.6,1.2286,18.305,349.5
2020-07-02 10:40:00,0.6928,28.49,1.2487,9280.0,347.0,2211.0,0.73535,62.42,3138.5,1.12565,125.6640625,134.475,49.625,0.009304999999999999,103.2,436.25,98.575,1809.2,1020.3,22320.0,22365.0,10377.5,1444.4,892.5,12.17,1.0598,296.4,157.21875,110.39453125,139.046875,217.6875,178.25,28.6,492.75,25880.0,175.95,134.8,217.9,39.93,42.37,3306.0,112.09,27.7,364.75,1.2186,1.2293,167.39,42.37,1613.0,39.95,1787.4,2.7385,1.2191,1.712,827.3,1.2285,18.31,350.0
2020-07-02 10:41:00,0.6928,28.5,1.2489,9280.0,347.0,2211.0,0.7353,62.47,3140.25,1.12575,125.65625,134.525,49.575,0.009306,103.2,436.5,98.7,1809.4,1020.8,22330.0,22380.0,10385.0,1446.0,892.5,12.18,1.0599,296.3,157.203125,110.39453125,139.03125,217.59375,178.21875,28.55,493.0,25893.0,175.97,134.8,217.98,40.02,42.45,3306.0,112.09,27.6,365.75,1.2223,1.2302,167.39,42.45,1613.0,40.02,1787.8,2.74,1.2222,1.716,828.4,1.231,18.305,350.1
2020-07-02 10:42:00,0.6929,28.49,1.2488,9280.0,347.0,2210.0,0.7353,62.38,3140.25,1.12575,125.671875,134.525,49.625,0.0093065,103.25,436.0,98.725,1809.5,1021.2,22330.0,22370.0,10390.5,1446.2,892.5,12.19,1.0599,296.3,157.203125,110.39453125,139.046875,217.5625,178.21875,28.55,492.75,25889.0,175.98,134.8,218.04,40.0,42.44,3306.0,112.09,27.65,365.0,1.2201,1.2302,167.41,42.43,1613.0,40.02,1788.9,2.7405,1.2206,1.7180000000000002,828.0,1.2295,18.325,350.1
2020-07-02 10:43:00,0.6928,28.49,1.2486,9280.0,346.75,2209.0,0.73525,62.44,3140.75,1.1258,125.65625,134.575,49.675,0.009306,103.25,436.25,98.7,1809.2,1020.9,22330.0,22370.0,10393.5,1446.7,892.0,12.17,1.0599,296.2,157.171875,110.390625,139.015625,217.375,178.125,28.55,492.75,25891.0,175.94,134.78,217.86,40.06,42.48,3306.0,112.09,27.65,365.25,1.2201,1.2311,167.37,42.49,1613.0,40.05,1788.6,2.7405,1.2211,1.724,828.0,1.2312,18.325,350.1
2020-07-02 10:44:00,0.6931,28.5,1.249,9280.0,347.0,2206.0,0.7355,62.48,3141.0,1.12615,125.65625,134.425,49.575,0.009307,103.3,436.75,98.6,1810.5,1021.7,22335.0,22370.0,10395.75,1446.6,892.5,12.17,1.06,296.3,157.15625,110.390625,139.015625,217.28125,178.09375,28.5,493.5,25893.0,175.91,134.77,217.76,40.08,42.49,3308.0,112.085,27.55,365.25,1.2201,1.2298,167.34,42.49,1613.0,40.08,1789.1,2.741,1.221,1.722,828.1,1.2299,18.33,349.9
2020-07-02 10:45:00,0.6926,28.5,1.2486,9280.0,347.0,2205.0,0.73545,62.48,3140.5,1.12585,125.6484375,134.5,49.7,0.009304999999999999,103.2,437.0,98.7,1810.2,1021.3,22335.0,22380.0,10399.75,1444.3,892.5,12.15,1.0598,296.3,157.15625,110.390625,139.015625,217.3125,178.09375,28.5,493.5,25884.0,175.89,134.77,217.68,40.07,42.48,3308.0,112.085,27.55,365.25,1.2201,1.2298,167.33,42.47,1613.0,40.07,1789.5,2.739,1.2207,1.7180000000000002,828.8,1.2299,18.33,349.8
2020-07-02 10:46:00,0.6928,28.48,1.2487,9280.0,346.5,2205.0,0.73545,62.52,3141.75,1.126,125.65625,134.7,49.75,0.0093045,103.05,436.5,98.825,1810.6,1021.1,22340.0,22380.0,10404.25,1445.5,892.0,12.15,1.0598,296.1,157.140625,110.390625,139.015625,217.28125,178.09375,28.45,493.25,25891.0,175.93,134.78,217.8,40.02,42.44,3309.0,112.085,27.55,365.0,1.2197,1.2298,167.37,42.44,1613.0,40.03,1789.7,2.7385,1.2201,1.7169999999999999,829.3,1.2285,18.34,349.8
2020-07-02 10:47:00,0.6927,28.5,1.2483,9280.0,346.5,2204.0,0.73535,62.55,3141.5,1.1259,125.65625,134.65,49.7,0.009305500000000001,103.15,436.5,98.825,1810.6,1020.9,22340.0,22390.0,10404.0,1443.8,892.25,12.15,1.0598,296.2,157.15625,110.39453125,139.015625,217.3125,178.125,28.35,493.5,25890.0,175.93,134.79,217.8,40.02,42.45,3308.0,112.085,27.55,365.5,1.2197,1.2298,167.36,42.46,1613.0,40.03,1790.2,2.7375,1.2213,1.7169999999999999,827.5,1.2293,18.355,349.6
2020-07-02 10:48:00,0.6925,28.47,1.2482,9285.0,346.5,2205.0,0.735,62.55,3139.75,1.1257,125.65625,134.725,49.6,0.009305500000000001,103.2,436.25,98.85,1810.0,1020.8,22335.0,22380.0,10398.5,1443.5,892.25,12.14,1.0597,296.2,157.171875,110.390625,139.046875,217.40625,178.15625,28.45,493.5,25877.0,175.96,134.8,217.92,39.99,42.41,3307.0,112.09,27.55,365.0,1.2197,1.2291,167.4,42.42,1613.0,39.99,1789.0,2.7375,1.2204,1.7169999999999999,828.4,1.2291,18.35,349.4
